name,player_image,gender,battingstyle,bowlingstyle,country,country_image
Pankaj Saharan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Javed Abdul Latif,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Shahid Gondal,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Umair Akhtar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ahmad Jaleel,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Nouman Raza,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Nathan Collins,https://cdn.sportmonks.com/images/cricket/players/18/11346.png,m,right-hand-bat,right-arm-offbreak,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Peter Gallagher,https://cdn.sportmonks.com/images/cricket/players/21/11349.png,m,right-hand-bat,right-arm-offbreak,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Areeb Quadir,https://cdn.sportmonks.com/images/cricket/players/24/11352.png,m,right-hand-bat,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Andrew Armitage,https://cdn.sportmonks.com/images/cricket/players/27/11355.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Atif Rasheed,https://cdn.sportmonks.com/images/cricket/players/30/11358.png,m,left-hand-bat,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Manoj Thauayogarajah,https://cdn.sportmonks.com/images/cricket/players/1/11361.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Qaiser Siddique,https://cdn.sportmonks.com/images/cricket/players/4/11364.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mirza Zeeshan Baig,https://cdn.sportmonks.com/images/cricket/players/7/11367.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Raja Waqas,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Nirav Shah,https://cdn.sportmonks.com/images/cricket/players/16/11376.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Yathu Vijayaratnam,https://cdn.sportmonks.com/images/cricket/players/19/11379.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Nurul Huda,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Tonmoy Kumar Saha,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Habib Md Al Arman,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mannan Sorhabbali Arshed,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Belayet Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Md Jabed Khan Sohag,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mazidul Islam,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mehran Amin,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mohammad Rony,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mohiuddin-Al Belal,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Imrul Abedin,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Naser Akhand,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Osman Ibrahim,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Rony Sardar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Sarwar Jahan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Shahed Alam,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Shahrukh Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Sowgat Kundu,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Tushar Sarkar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Abu Hanif Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Vanraaj Padhaal,https://cdn.sportmonks.com/images/cricket/players/8/11688.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Jonathan Scamans,https://cdn.sportmonks.com/images/cricket/players/11/11691.png,m,right-hand-bat,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Shoaib Qureshi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Abdul Ghafar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Amjad Sher,https://cdn.sportmonks.com/images/cricket/players/20/11700.png,m,right-hand-bat,right-arm-fast,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mahesh Tambe,https://cdn.sportmonks.com/images/cricket/players/23/11703.png,m,right-hand-bat,right-arm-fast,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Bineet Panda,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Chandra Sekhar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Hemanathan Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Jo Hadley,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Imran,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Raghavendra Sathyanarayana,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Srihari Gowri Srinivasan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Taimoor Yousaf,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Udaybhaskar Nandini,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Vishal Verma,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Hyde Hytti,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Raaz Mohammad,https://cdn.sportmonks.com/images/cricket/players/30/11742.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Richard Savage,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Zeerak Ijaz,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Abdullah Attiqe,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Choudhary-Shahzad Shabbir,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ghulfam Nazir,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Adnan Ahmad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Kamran Waheed,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Asad Ijaz,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ziaur Rehman,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ali Waris,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Rizwan Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ronald Peter,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Kashif Muhammad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Naveed Shahid,https://cdn.sportmonks.com/images/cricket/players/14/11790.png,m,right-hand-bat,left-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Sohail Amin,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Aitzaz Hussain,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Parveen Garhwal,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Jabed Kaisar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Karthik Pavan Vurubandi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ghulam Abbas Butt,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Abbas Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Jordan O'Brien,https://cdn.sportmonks.com/images/cricket/players/24/12120.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Kamalraj Chandrasekeran,https://cdn.sportmonks.com/images/cricket/players/27/12123.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Aqeel,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Waseem Qureshi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Yousaf Ghous,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Zishan Waheed,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Khalid Saeed,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Miskeen Jatoi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Saif Ullah Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Bilal Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mohammed Tariq Sarfaraz,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Nadeem Qureshi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Saadat Karim,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Kashif Shaukat,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Nesarulhaq Malekzaei,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Adil Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Kashif Qureshi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Hassan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Qais Yousufzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Aqib Qureshi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Raees Ahmed,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Jaree Junbah,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Subah Sadaqat,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Zeeshan Ahmad Dogar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mohammed Azhar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ravi Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mohammad Ripon,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Hasnat,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Amid Raj Bangshi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Zubair Tariq,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Dilip Hethumuni,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Sanjeewa Peththahandi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Hamzah Mukhtar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Sapan Mehta,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ponniah Vijendran,https://cdn.sportmonks.com/images/cricket/players/17/13137.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Maneesh Chauhan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Bilal Masud,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Asim Ghani,https://cdn.sportmonks.com/images/cricket/players/6/13446.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Henry Sewell,https://cdn.sportmonks.com/images/cricket/players/9/13449.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Saif Ur Rehman,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Gerard Brady,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Javed Jan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
A Amjad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mohammad Asaduzzaman,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Naufal Khalid,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
S Ranjha,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Abdul Rehman,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Shahid Sarfraz,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Buddhika Nishanka,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Junaid Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Vishal Saraf,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Raza Rehman,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Jagadeesh Sathyanarayanan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ahmed Cheema,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Pranjay Arya,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Ammad Siddique,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Fernando Milan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Singappuli Arachchilage,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Affan Bin Zafar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Iatazaaz Hussain,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Saiful Islam,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Kapeesan Rajah,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Sabbir Habibul,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mohamed Naseer,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,slow-right-arm-orthodox,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Tyronne Jayanath Premasiri,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Asad Sohail,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Venkatram Yellapragada,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Ajay Sharma,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Bhupesh Khoda,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Rahul Agarwal,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Bipin Khoda,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Uday Nandini,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Kashif,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Haseeb Tahir,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Rakesh Bhatia,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Muhammad Monis Amjad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Iqbal Hossain,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Alastair Hay,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Kartikeya Voleti,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mazhar Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Arun Bhatia,https://cdn.sportmonks.com/images/cricket/players/11/16875.png,m,right-hand-bat,legbreak,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Malik Ali Shan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Karl Fitzpatrick,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Aravind Mohan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Hariharan Dandapani,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Khalid Mangal,https://cdn.sportmonks.com/images/cricket/players/18/32210.png,m,right-hand-bat,right-arm-fast,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Parveen Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Zahoor Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Syed Adnan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Jagmeet Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Matias Brasier,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Mithun Redkar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Hammadullah Shinwari,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Shreshth Bhaskar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Junaid Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Nicholas Salonen,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
Alex Stephen,https://cdn.sportmonks.com/images/cricket/players/5/11397.png,m,right-hand-bat,right-arm-fast-medium,Bahamas,https://cdn.sportmonks.com/images/countries/png/short/bs.png
Momand Idris,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Bahamas,https://cdn.sportmonks.com/images/countries/png/short/bs.png
Mazar Marshal,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Bahamas,https://cdn.sportmonks.com/images/countries/png/short/bs.png
Syed Ahmad Shirzad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Bahamas,https://cdn.sportmonks.com/images/countries/png/short/bs.png
Shirzad Subhanullah,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Bahamas,https://cdn.sportmonks.com/images/countries/png/short/bs.png
Ainuddin Zakhel,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Bahamas,https://cdn.sportmonks.com/images/countries/png/short/bs.png
Tahir Waseem,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Bahamas,https://cdn.sportmonks.com/images/countries/png/short/bs.png
Sumit Pokhriyal,https://cdn.sportmonks.com/images/cricket/players/18/12210.png,m,right-hand-bat,right-arm-offbreak,Czech Republic,https://cdn.sportmonks.com/images/countries/png/short/cz.png
Prem Nandivada,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Czech Republic,https://cdn.sportmonks.com/images/countries/png/short/cz.png
